timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1755309643995,34,HTTP Request (Dashboard-7),200,OK,Thread Group 1-5,text,true,,113681,787,5,5,https://mow.azurewebsites.net/js/jquery.js,14,0,0
1755309644005,32,HTTP Request (Dashboard-7),200,OK,Thread Group 1-1,text,true,,113655,787,5,5,https://mow.azurewebsites.net/js/jquery.js,12,0,0
1755309644022,32,HTTP Request (Dashboard-8),200,OK,Thread Group 1-2,text,true,,178266,790,5,5,https://mow.azurewebsites.net/js/jquery-ui.js,12,0,0
1755309644026,31,HTTP Request (Dashboard-8),200,OK,Thread Group 1-4,text,true,,178280,790,5,5,https://mow.azurewebsites.net/js/jquery-ui.js,8,0,0
1755309644026,31,HTTP Request (Dashboard-8),200,OK,Thread Group 1-3,text,true,,178280,790,5,5,https://mow.azurewebsites.net/js/jquery-ui.js,8,0,0
1755309644055,9,HTTP Request (Dashboard-9),200,OK,Thread Group 1-2,text,true,,1217,788,5,5,https://mow.azurewebsites.net/js/scripts.js,9,0,0
1755309644057,8,HTTP Request (Dashboard-9),200,OK,Thread Group 1-4,text,true,,1217,788,5,5,https://mow.azurewebsites.net/js/scripts.js,8,0,0
1755309644058,8,HTTP Request (Dashboard-9),200,OK,Thread Group 1-3,text,true,,1217,788,5,5,https://mow.azurewebsites.net/js/scripts.js,8,0,0
1755309644037,36,HTTP Request (Dashboard-8),200,OK,Thread Group 1-1,text,true,,178280,790,5,5,https://mow.azurewebsites.net/js/jquery-ui.js,13,0,0
1755309644066,19,HTTP Request (Dashboard-10),200,OK,Thread Group 1-3,bin,true,,6990,881,5,5,https://mow.azurewebsites.net/css/images/ui-icons_ffffff_256x240.png,19,0,0
1755309644065,20,HTTP Request (Dashboard-10),200,OK,Thread Group 1-2,bin,true,,6990,881,5,5,https://mow.azurewebsites.net/css/images/ui-icons_ffffff_256x240.png,20,0,0
1755309644066,19,HTTP Request (Dashboard-10),200,OK,Thread Group 1-4,bin,true,,6990,881,5,5,https://mow.azurewebsites.net/css/images/ui-icons_ffffff_256x240.png,19,0,0
1755309644073,12,HTTP Request (Dashboard-9),200,OK,Thread Group 1-1,text,true,,1217,788,5,5,https://mow.azurewebsites.net/js/scripts.js,12,0,0
1755309644030,56,HTTP Request (Dashboard-8),200,OK,Thread Group 1-5,text,true,,178280,790,5,5,https://mow.azurewebsites.net/js/jquery-ui.js,34,0,0
1755309644085,13,HTTP Request (Dashboard-10),200,OK,Thread Group 1-1,bin,true,,6990,881,5,5,https://mow.azurewebsites.net/css/images/ui-icons_ffffff_256x240.png,13,0,0
1755309644085,13,HTTP Request (Dashboard-11),200,OK,Thread Group 1-3,bin,true,,7593,881,5,5,https://mow.azurewebsites.net/css/images/ui-icons_444444_256x240.png,13,0,0
1755309644085,13,HTTP Request (Dashboard-11),200,OK,Thread Group 1-4,bin,true,,7593,881,5,5,https://mow.azurewebsites.net/css/images/ui-icons_444444_256x240.png,13,0,0
1755309641329,2765,Transaction Controller (Dashboard),200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-3,,true,,342815,9396,5,5,null,130,4,0
1755309644085,13,HTTP Request (Dashboard-11),200,OK,Thread Group 1-2,bin,true,,7593,881,5,5,https://mow.azurewebsites.net/css/images/ui-icons_444444_256x240.png,13,0,0
1755309641336,2759,Transaction Controller (Dashboard),200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-4,,true,,342815,9396,5,5,null,121,3,0
1755309641327,2768,Transaction Controller (Dashboard),200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-2,,true,,342801,9396,5,5,null,133,4,0
1755309644086,13,HTTP Request (Dashboard-9),200,OK,Thread Group 1-5,text,true,,1217,788,5,5,https://mow.azurewebsites.net/js/scripts.js,13,0,0
1755309644098,12,HTTP Request (Dashboard-11),200,OK,Thread Group 1-1,bin,true,,7593,881,5,5,https://mow.azurewebsites.net/css/images/ui-icons_444444_256x240.png,12,0,0
1755309641335,2773,Transaction Controller (Dashboard),200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-1,,true,,342787,9396,5,5,null,131,2,0
1755309644099,13,HTTP Request (Dashboard-10),200,OK,Thread Group 1-5,bin,true,,6990,881,5,5,https://mow.azurewebsites.net/css/images/ui-icons_ffffff_256x240.png,13,0,0
1755309644112,12,HTTP Request (Dashboard-11),200,OK,Thread Group 1-5,bin,true,,7593,881,5,5,https://mow.azurewebsites.net/css/images/ui-icons_444444_256x240.png,12,0,0
1755309641328,2793,Transaction Controller (Dashboard),200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-5,,true,,342813,9396,5,5,null,156,3,0
