timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1755311402803,10,HTTP Request (Meal-Delivery-2),200,OK,Thread Group 1-4,text,true,,11330,810,5,5,https://mow.azurewebsites.net/css/jquery-ui.css,9,0,0
1755311402793,27,HTTP Request (Meal-Delivery-9),200,OK,Thread Group 1-3,text,true,,178280,794,5,5,https://mow.azurewebsites.net/js/jquery-ui.js,8,0,0
1755311402813,7,HTTP Request (Meal-Delivery-3),200,OK,Thread Group 1-4,text,true,,1483,807,5,5,https://mow.azurewebsites.net/css/styles.css,7,0,0
1755311402820,8,HTTP Request (Meal-Delivery-4),200,OK,Thread Group 1-4,bin,true,,7236,858,5,5,https://mow.azurewebsites.net/images/logo-mow.png,8,0,0
1755311402820,9,HTTP Request (Meal-Delivery-10),200,OK,Thread Group 1-3,text,true,,1217,792,5,5,https://mow.azurewebsites.net/js/scripts.js,9,0,0
1755311402685,143,Transaction Controller (Meal-Delivery),200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-3,,true,,596330,8430,5,5,null,110,1,0
1755311402829,16,HTTP Request (Meal-Delivery-5),200,OK,Thread Group 1-4,bin,true,,146158,867,5,5,https://mow.azurewebsites.net/images/pickups-available.jpg,14,0,0
1755311402995,20,HTTP Request (Meal-Delivery-1),200,OK,Thread Group 1-5,text,true,,2712,977,5,5,https://mow.azurewebsites.net/meal-delivery,20,0,0
1755311403015,11,HTTP Request (Meal-Delivery-2),200,OK,Thread Group 1-5,text,true,,11330,810,5,5,https://mow.azurewebsites.net/css/jquery-ui.css,11,0,0
1755311403026,11,HTTP Request (Meal-Delivery-3),200,OK,Thread Group 1-5,text,true,,1483,807,5,5,https://mow.azurewebsites.net/css/styles.css,11,0,0
1755311403037,9,HTTP Request (Meal-Delivery-4),200,OK,Thread Group 1-5,bin,true,,7236,858,5,5,https://mow.azurewebsites.net/images/logo-mow.png,9,0,0
1755311403046,13,HTTP Request (Meal-Delivery-5),200,OK,Thread Group 1-5,bin,true,,146158,867,5,5,https://mow.azurewebsites.net/images/pickups-available.jpg,12,0,0
1755311403059,15,HTTP Request (Meal-Delivery-6),200,OK,Thread Group 1-5,bin,true,,123058,865,5,5,https://mow.azurewebsites.net/images/pickups-current.jpg,14,0,0
1755311403074,7,HTTP Request (Meal-Delivery-7),200,OK,Thread Group 1-5,bin,true,,11173,869,5,5,https://mow.azurewebsites.net/images/portrait-lim-ivonne.jpg,7,0,0
1755311403081,18,HTTP Request (Meal-Delivery-8),200,OK,Thread Group 1-5,text,true,,113676,791,5,5,https://mow.azurewebsites.net/js/jquery.js,8,0,0
1755311403099,26,HTTP Request (Meal-Delivery-9),200,OK,Thread Group 1-5,text,true,,178267,794,5,5,https://mow.azurewebsites.net/js/jquery-ui.js,8,0,0
1755311403126,7,HTTP Request (Meal-Delivery-10),200,OK,Thread Group 1-5,text,true,,1217,792,5,5,https://mow.azurewebsites.net/js/scripts.js,7,0,0
1755311402995,137,Transaction Controller (Meal-Delivery),200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-5,,true,,596310,8430,5,5,null,107,1,0
1755311402395,781,HTTP Request (Meal-Delivery_Acceptance-11),200,OK,Thread Group 1-2,text,true,,3483,988,5,5,https://mow.azurewebsites.net/meal-delivery_acceptance,781,0,0
1755311403176,10,HTTP Request (Meal-Delivery_Acceptance-12),200,OK,Thread Group 1-2,text,true,,11330,821,5,5,https://mow.azurewebsites.net/css/jquery-ui.css,10,0,0
1755311402168,1020,HTTP Request (Meal-Delivery_Acceptance-11),200,OK,Thread Group 1-1,text,true,,3483,988,5,5,https://mow.azurewebsites.net/meal-delivery_acceptance,1020,0,0
1755311402829,359,HTTP Request (Meal-Delivery_Acceptance-11),200,OK,Thread Group 1-3,text,true,,3483,988,5,5,https://mow.azurewebsites.net/meal-delivery_acceptance,359,0,0
1755311403186,8,HTTP Request (Meal-Delivery_Acceptance-13),200,OK,Thread Group 1-2,text,true,,1483,818,5,5,https://mow.azurewebsites.net/css/styles.css,8,0,0
1755311403188,10,HTTP Request (Meal-Delivery_Acceptance-12),200,OK,Thread Group 1-3,text,true,,11330,821,5,5,https://mow.azurewebsites.net/css/jquery-ui.css,9,0,0
1755311403188,10,HTTP Request (Meal-Delivery_Acceptance-12),200,OK,Thread Group 1-1,text,true,,11330,821,5,5,https://mow.azurewebsites.net/css/jquery-ui.css,9,0,0
1755311403194,8,HTTP Request (Meal-Delivery_Acceptance-14),200,OK,Thread Group 1-2,bin,true,,7236,869,5,5,https://mow.azurewebsites.net/images/logo-mow.png,8,0,0
1755311403198,7,HTTP Request (Meal-Delivery_Acceptance-13),200,OK,Thread Group 1-3,text,true,,1483,818,5,5,https://mow.azurewebsites.net/css/styles.css,7,0,0
1755311403202,7,HTTP Request (Meal-Delivery_Acceptance-15),200,OK,Thread Group 1-2,bin,true,,11173,880,5,5,https://mow.azurewebsites.net/images/portrait-lim-ivonne.jpg,7,0,0
1755311403205,9,HTTP Request (Meal-Delivery_Acceptance-14),200,OK,Thread Group 1-3,bin,true,,7236,869,5,5,https://mow.azurewebsites.net/images/logo-mow.png,9,0,0
1755311403133,86,HTTP Request (Meal-Delivery_Acceptance-11),200,OK,Thread Group 1-5,text,true,,3483,988,5,5,https://mow.azurewebsites.net/meal-delivery_acceptance,86,0,0
1755311403214,6,HTTP Request (Meal-Delivery_Acceptance-15),200,OK,Thread Group 1-3,bin,true,,11173,880,5,5,https://mow.azurewebsites.net/images/portrait-lim-ivonne.jpg,6,0,0
1755311403209,18,HTTP Request (Meal-Delivery_Acceptance-16),200,OK,Thread Group 1-2,text,true,,113683,802,5,5,https://mow.azurewebsites.net/js/jquery.js,8,0,0
1755311403219,10,HTTP Request (Meal-Delivery_Acceptance-12),200,OK,Thread Group 1-5,text,true,,11330,821,5,5,https://mow.azurewebsites.net/css/jquery-ui.css,9,0,0
1755311403229,7,HTTP Request (Meal-Delivery_Acceptance-13),200,OK,Thread Group 1-5,text,true,,1483,818,5,5,https://mow.azurewebsites.net/css/styles.css,7,0,0
1755311403220,17,HTTP Request (Meal-Delivery_Acceptance-16),200,OK,Thread Group 1-3,text,true,,113683,802,5,5,https://mow.azurewebsites.net/js/jquery.js,8,0,0
1755311403236,8,HTTP Request (Meal-Delivery_Acceptance-14),200,OK,Thread Group 1-5,bin,true,,7236,869,5,5,https://mow.azurewebsites.net/images/logo-mow.png,8,0,0
1755311403244,7,HTTP Request (Meal-Delivery_Acceptance-15),200,OK,Thread Group 1-5,bin,true,,11173,880,5,5,https://mow.azurewebsites.net/images/portrait-lim-ivonne.jpg,7,0,0
1755311403237,25,HTTP Request (Meal-Delivery_Acceptance-17),200,OK,Thread Group 1-3,text,true,,178280,805,5,5,https://mow.azurewebsites.net/js/jquery-ui.js,7,0,0
1755311403251,19,HTTP Request (Meal-Delivery_Acceptance-16),200,OK,Thread Group 1-5,text,true,,113680,802,5,5,https://mow.azurewebsites.net/js/jquery.js,8,0,0
1755311403262,8,HTTP Request (Meal-Delivery_Acceptance-18),200,OK,Thread Group 1-3,text,true,,1217,803,5,5,https://mow.azurewebsites.net/js/scripts.js,8,0,0
1755311402829,441,Transaction Controller (Meal-Delivery_Acceptance),200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-3,,true,,327885,6786,5,5,null,413,0,0
1755311403270,23,HTTP Request (Meal-Delivery-19),200,OK,Thread Group 1-3,text,true,,2712,988,5,5,https://mow.azurewebsites.net/meal-delivery,23,0,0
1755311403293,9,HTTP Request (Meal-Delivery-20),200,OK,Thread Group 1-3,text,true,,11323,810,5,5,https://mow.azurewebsites.net/css/jquery-ui.css,8,0,0
1755311403302,7,HTTP Request (Meal-Delivery-21),200,OK,Thread Group 1-3,text,true,,1483,807,5,5,https://mow.azurewebsites.net/css/styles.css,7,0,0
1755311403309,7,HTTP Request (Meal-Delivery-22),200,OK,Thread Group 1-3,bin,true,,7236,858,5,5,https://mow.azurewebsites.net/images/logo-mow.png,7,0,0
1755311403316,9,HTTP Request (Meal-Delivery-23),200,OK,Thread Group 1-3,bin,true,,146158,867,5,5,https://mow.azurewebsites.net/images/pickups-available.jpg,6,0,0
1755311403198,263,HTTP Request (Meal-Delivery_Acceptance-13),200,OK,Thread Group 1-1,text,true,,1483,818,5,5,https://mow.azurewebsites.net/css/styles.css,263,0,0
1755311403325,142,HTTP Request (Meal-Delivery-24),200,OK,Thread Group 1-3,bin,true,,123058,865,5,5,https://mow.azurewebsites.net/images/pickups-current.jpg,135,0,0
1755311403461,10,HTTP Request (Meal-Delivery_Acceptance-14),200,OK,Thread Group 1-1,bin,true,,7236,869,5,5,https://mow.azurewebsites.net/images/logo-mow.png,8,0,0
1755311403467,6,HTTP Request (Meal-Delivery-25),200,OK,Thread Group 1-3,bin,true,,11173,869,5,5,https://mow.azurewebsites.net/images/portrait-lim-ivonne.jpg,6,0,0
